,substrates,function,best,mean,std
91,ExpandedGriewankPlusRosenbrock,3DE_012,220041535.960071,220041538.99093232,2.2762879633672397
92,ExpandedGriewankPlusRosenbrock,3DE_013,220045647.43066368,220051288.3315258,4254.001529526126
93,ExpandedGriewankPlusRosenbrock,3DE_023,220041531.80539936,220041532.92239484,0.5367995620529937
94,ExpandedGriewankPlusRosenbrock,3DE_123,220041532.57860112,220041533.6789764,1.0509543223227553
95,ExpandedGriewankPlusRosenbrock,2DE_01,221094107.7019478,222219811.1785287,1445522.2591447814
96,ExpandedGriewankPlusRosenbrock,2DE_02,220041531.8761902,220041532.28034416,0.23250100678906258
97,ExpandedGriewankPlusRosenbrock,2DE_03,220041964.67943454,220042452.43594313,288.23750984094545
98,ExpandedGriewankPlusRosenbrock,2DE_12,220041531.86627892,220041532.31502318,0.23347164134090406
99,ExpandedGriewankPlusRosenbrock,2DE_13,220042483.72819072,220042840.69067168,278.5506506081757
100,ExpandedGriewankPlusRosenbrock,2DE_23,220041531.8845619,220041532.33685976,0.19489394497345897
101,ExpandedGriewankPlusRosenbrock,1DE_0,241083707.32578394,327769327.853261,98866473.49598138
102,ExpandedGriewankPlusRosenbrock,1DE_1,77133659663697.03,489768873088743.8,336874563151168.7
103,ExpandedGriewankPlusRosenbrock,1DE_2,220041531.99436656,220041532.81446594,0.7953761226261472
104,ExpandedGriewankPlusRosenbrock,1DE_3,220041538.89816684,220041540.28874785,1.7738891145575877
105,ExpandedShafferF6,4DE_0123,0.37982971912810476,0.4018521263273674,0.018211566002364368
106,ExpandedShafferF6,3DE_012,0.37959646510713263,0.3903172113785466,0.014195298047478953
107,ExpandedShafferF6,3DE_013,0.6195203273010199,0.6494911229359847,0.018612615041596312
108,ExpandedShafferF6,3DE_023,0.3474301697042379,0.34984112267616563,0.004658262639264368
109,ExpandedShafferF6,3DE_123,0.3472571186430025,0.34996568868857825,0.004675619426883518
110,ExpandedShafferF6,2DE_01,0.7255140280048966,0.7337845701729453,0.0042586090046395205
