,substrates,function,best,mean,std
132,ModSchwefel,1DE_1,309.9172672930017,432.41133712454575,120.55091233865086
133,ModSchwefel,1DE_2,0.0,0.0,0.0
134,ModSchwefel,1DE_3,3.183231456205249e-10,8.807546691969037e-10,2.6701599670666294e-10
135,Katsuura,4DE_0123,-3.788197922972801e+137,-3.786006437728908e+137,1.274908909225763e+134
136,Katsuura,3DE_012,-3.788062681046065e+137,-3.785772980853241e+137,1.3724508621322307e+134
137,Katsuura,3DE_013,-3.787986338910288e+137,-3.7852753291206114e+137,1.4826402939511098e+134
138,Katsuura,3DE_023,-3.787442791892559e+137,-3.786144021696836e+137,1.0253209202731625e+134
139,Katsuura,3DE_123,-3.7879929471629055e+137,-3.785698962392009e+137,1.0649156685890497e+134
140,Katsuura,2DE_01,-3.7882238663138235e+137,-3.7855869272423486e+137,1.4337950097554033e+134
141,Katsuura,2DE_02,-3.7872073802079634e+137,-3.784921177298525e+137,1.017253476515484e+134
142,Katsuura,2DE_03,-3.787927965587137e+137,-3.785285979848332e+137,1.1741586824240547e+134
143,Katsuura,2DE_12,-3.787524591534271e+137,-3.785394271542401e+137,1.2197980194841026e+134
144,Katsuura,2DE_13,-3.7886412442061385e+137,-3.785425021134889e+137,1.7390904610606051e+134
145,Katsuura,2DE_23,-3.789182853639616e+137,-3.786842385516739e+137,1.3343390963381313e+134
146,Katsuura,1DE_0,-3.788290555453561e+137,-3.78658284915377e+137,1.410809556676036e+134
147,Katsuura,1DE_1,-3.7861842918725635e+137,-3.784962584342005e+137,9.601024134795936e+133
148,Katsuura,1DE_2,-3.787532399509231e+137,-3.7857629248812825e+137,1.4620575862661206e+134
149,Katsuura,1DE_3,-3.7874204733553254e+137,-3.7856671190601896e+137,1.4245732003422672e+134
